"date","calendar_index","year","count","split","period","count_method","index","dataset","D_max","final_split","neural_split"
"2022-10-11",6128,2022,6,"development",365,"Distinct incident_key per occurrence date.",6128,"nyc_shootings",100,"development","validation"
"2022-10-12",6129,2022,4,"development",365,"Distinct incident_key per occurrence date.",6129,"nyc_shootings",100,"development","validation"
"2022-10-13",6130,2022,5,"development",365,"Distinct incident_key per occurrence date.",6130,"nyc_shootings",100,"development","validation"
"2022-10-14",6131,2022,5,"development",365,"Distinct incident_key per occurrence date.",6131,"nyc_shootings",100,"development","validation"
"2022-10-15",6132,2022,6,"development",365,"Distinct incident_key per occurrence date.",6132,"nyc_shootings",100,"development","validation"
"2022-10-16",6133,2022,3,"development",365,"Distinct incident_key per occurrence date.",6133,"nyc_shootings",100,"development","validation"
"2022-10-17",6134,2022,2,"development",365,"Distinct incident_key per occurrence date.",6134,"nyc_shootings",100,"development","validation"
"2022-10-18",6135,2022,2,"development",365,"Distinct incident_key per occurrence date.",6135,"nyc_shootings",100,"development","validation"
"2022-10-19",6136,2022,2,"development",365,"Distinct incident_key per occurrence date.",6136,"nyc_shootings",100,"development","validation"
"2022-10-20",6137,2022,1,"development",365,"Distinct incident_key per occurrence date.",6137,"nyc_shootings",100,"development","validation"
"2022-10-21",6138,2022,1,"development",365,"Distinct incident_key per occurrence date.",6138,"nyc_shootings",100,"development","validation"
"2022-10-22",6139,2022,2,"development",365,"Distinct incident_key per occurrence date.",6139,"nyc_shootings",100,"development","validation"
"2022-10-23",6140,2022,1,"development",365,"Distinct incident_key per occurrence date.",6140,"nyc_shootings",100,"development","validation"
"2022-10-24",6141,2022,3,"development",365,"Distinct incident_key per occurrence date.",6141,"nyc_shootings",100,"development","validation"
"2022-10-25",6142,2022,3,"development",365,"Distinct incident_key per occurrence date.",6142,"nyc_shootings",100,"development","validation"
"2022-10-26",6143,2022,1,"development",365,"Distinct incident_key per occurrence date.",6143,"nyc_shootings",100,"development","validation"
"2022-10-27",6144,2022,4,"development",365,"Distinct incident_key per occurrence date.",6144,"nyc_shootings",100,"development","validation"
"2022-10-28",6145,2022,3,"development",365,"Distinct incident_key per occurrence date.",6145,"nyc_shootings",100,"development","validation"
"2022-10-29",6146,2022,1,"development",365,"Distinct incident_key per occurrence date.",6146,"nyc_shootings",100,"development","validation"
"2022-10-30",6147,2022,6,"development",365,"Distinct incident_key per occurrence date.",6147,"nyc_shootings",100,"development","validation"
"2022-10-31",6148,2022,4,"development",365,"Distinct incident_key per occurrence date.",6148,"nyc_shootings",100,"development","validation"
"2022-11-01",6149,2022,6,"development",365,"Distinct incident_key per occurrence date.",6149,"nyc_shootings",100,"development","validation"
"2022-11-02",6150,2022,3,"development",365,"Distinct incident_key per occurrence date.",6150,"nyc_shootings",100,"development","validation"
"2022-11-03",6151,2022,3,"development",365,"Distinct incident_key per occurrence date.",6151,"nyc_shootings",100,"development","validation"
"2022-11-04",6152,2022,1,"development",365,"Distinct incident_key per occurrence date.",6152,"nyc_shootings",100,"development","validation"
"2022-11-05",6153,2022,2,"development",365,"Distinct incident_key per occurrence date.",6153,"nyc_shootings",100,"development","validation"
"2022-11-06",6154,2022,2,"development",365,"Distinct incident_key per occurrence date.",6154,"nyc_shootings",100,"development","validation"
"2022-11-07",6155,2022,6,"development",365,"Distinct incident_key per occurrence date.",6155,"nyc_shootings",100,"development","validation"
"2022-11-08",6156,2022,0,"development",365,"Distinct incident_key per occurrence date.",6156,"nyc_shootings",100,"development","validation"
"2022-11-09",6157,2022,2,"development",365,"Distinct incident_key per occurrence date.",6157,"nyc_shootings",100,"development","validation"
"2022-11-10",6158,2022,3,"development",365,"Distinct incident_key per occurrence date.",6158,"nyc_shootings",100,"development","validation"
"2022-11-11",6159,2022,2,"development",365,"Distinct incident_key per occurrence date.",6159,"nyc_shootings",100,"development","validation"
"2022-11-12",6160,2022,5,"development",365,"Distinct incident_key per occurrence date.",6160,"nyc_shootings",100,"development","validation"
"2022-11-13",6161,2022,5,"development",365,"Distinct incident_key per occurrence date.",6161,"nyc_shootings",100,"development","validation"
"2022-11-14",6162,2022,3,"development",365,"Distinct incident_key per occurrence date.",6162,"nyc_shootings",100,"development","validation"
"2022-11-15",6163,2022,1,"development",365,"Distinct incident_key per occurrence date.",6163,"nyc_shootings",100,"development","validation"
"2022-11-16",6164,2022,0,"development",365,"Distinct incident_key per occurrence date.",6164,"nyc_shootings",100,"development","validation"
"2022-11-17",6165,2022,1,"development",365,"Distinct incident_key per occurrence date.",6165,"nyc_shootings",100,"development","validation"
"2022-11-18",6166,2022,2,"development",365,"Distinct incident_key per occurrence date.",6166,"nyc_shootings",100,"development","validation"
"2022-11-19",6167,2022,4,"development",365,"Distinct incident_key per occurrence date.",6167,"nyc_shootings",100,"development","validation"
"2022-11-20",6168,2022,4,"development",365,"Distinct incident_key per occurrence date.",6168,"nyc_shootings",100,"development","validation"
"2022-11-21",6169,2022,2,"development",365,"Distinct incident_key per occurrence date.",6169,"nyc_shootings",100,"development","validation"
"2022-11-22",6170,2022,2,"development",365,"Distinct incident_key per occurrence date.",6170,"nyc_shootings",100,"development","validation"
"2022-11-23",6171,2022,2,"development",365,"Distinct incident_key per occurrence date.",6171,"nyc_shootings",100,"development","validation"
"2022-11-24",6172,2022,4,"development",365,"Distinct incident_key per occurrence date.",6172,"nyc_shootings",100,"development","validation"
"2022-11-25",6173,2022,4,"development",365,"Distinct incident_key per occurrence date.",6173,"nyc_shootings",100,"development","validation"
"2022-11-26",6174,2022,2,"development",365,"Distinct incident_key per occurrence date.",6174,"nyc_shootings",100,"development","validation"
"2022-11-27",6175,2022,5,"development",365,"Distinct incident_key per occurrence date.",6175,"nyc_shootings",100,"development","validation"
"2022-11-28",6176,2022,2,"development",365,"Distinct incident_key per occurrence date.",6176,"nyc_shootings",100,"development","validation"
"2022-11-29",6177,2022,1,"development",365,"Distinct incident_key per occurrence date.",6177,"nyc_shootings",100,"development","validation"
"2022-11-30",6178,2022,1,"development",365,"Distinct incident_key per occurrence date.",6178,"nyc_shootings",100,"development","validation"
"2022-12-01",6179,2022,2,"development",365,"Distinct incident_key per occurrence date.",6179,"nyc_shootings",100,"development","validation"
"2022-12-02",6180,2022,1,"development",365,"Distinct incident_key per occurrence date.",6180,"nyc_shootings",100,"development","validation"
"2022-12-03",6181,2022,4,"development",365,"Distinct incident_key per occurrence date.",6181,"nyc_shootings",100,"development","validation"
"2022-12-04",6182,2022,2,"development",365,"Distinct incident_key per occurrence date.",6182,"nyc_shootings",100,"development","validation"
"2022-12-05",6183,2022,3,"development",365,"Distinct incident_key per occurrence date.",6183,"nyc_shootings",100,"development","validation"
"2022-12-06",6184,2022,5,"development",365,"Distinct incident_key per occurrence date.",6184,"nyc_shootings",100,"development","validation"
"2022-12-07",6185,2022,2,"development",365,"Distinct incident_key per occurrence date.",6185,"nyc_shootings",100,"development","validation"
"2022-12-08",6186,2022,3,"development",365,"Distinct incident_key per occurrence date.",6186,"nyc_shootings",100,"development","validation"
"2022-12-09",6187,2022,2,"development",365,"Distinct incident_key per occurrence date.",6187,"nyc_shootings",100,"development","validation"
"2022-12-10",6188,2022,3,"development",365,"Distinct incident_key per occurrence date.",6188,"nyc_shootings",100,"development","validation"
"2022-12-11",6189,2022,4,"development",365,"Distinct incident_key per occurrence date.",6189,"nyc_shootings",100,"development","validation"
"2022-12-12",6190,2022,2,"development",365,"Distinct incident_key per occurrence date.",6190,"nyc_shootings",100,"development","validation"
"2022-12-13",6191,2022,2,"development",365,"Distinct incident_key per occurrence date.",6191,"nyc_shootings",100,"development","validation"
"2022-12-14",6192,2022,1,"development",365,"Distinct incident_key per occurrence date.",6192,"nyc_shootings",100,"development","validation"
"2022-12-15",6193,2022,4,"development",365,"Distinct incident_key per occurrence date.",6193,"nyc_shootings",100,"development","validation"
"2022-12-16",6194,2022,3,"development",365,"Distinct incident_key per occurrence date.",6194,"nyc_shootings",100,"development","validation"
"2022-12-17",6195,2022,3,"development",365,"Distinct incident_key per occurrence date.",6195,"nyc_shootings",100,"development","validation"
"2022-12-18",6196,2022,2,"development",365,"Distinct incident_key per occurrence date.",6196,"nyc_shootings",100,"development","validation"
"2022-12-19",6197,2022,4,"development",365,"Distinct incident_key per occurrence date.",6197,"nyc_shootings",100,"development","validation"
"2022-12-20",6198,2022,0,"development",365,"Distinct incident_key per occurrence date.",6198,"nyc_shootings",100,"development","validation"
"2022-12-21",6199,2022,4,"development",365,"Distinct incident_key per occurrence date.",6199,"nyc_shootings",100,"development","validation"
"2022-12-22",6200,2022,6,"development",365,"Distinct incident_key per occurrence date.",6200,"nyc_shootings",100,"development","validation"
"2022-12-23",6201,2022,3,"development",365,"Distinct incident_key per occurrence date.",6201,"nyc_shootings",100,"development","validation"
"2022-12-24",6202,2022,3,"development",365,"Distinct incident_key per occurrence date.",6202,"nyc_shootings",100,"development","validation"
"2022-12-25",6203,2022,3,"development",365,"Distinct incident_key per occurrence date.",6203,"nyc_shootings",100,"development","validation"
"2022-12-26",6204,2022,4,"development",365,"Distinct incident_key per occurrence date.",6204,"nyc_shootings",100,"development","validation"
"2022-12-27",6205,2022,1,"development",365,"Distinct incident_key per occurrence date.",6205,"nyc_shootings",100,"development","validation"
"2022-12-28",6206,2022,2,"development",365,"Distinct incident_key per occurrence date.",6206,"nyc_shootings",100,"development","validation"
"2022-12-29",6207,2022,2,"development",365,"Distinct incident_key per occurrence date.",6207,"nyc_shootings",100,"development","validation"
"2022-12-30",6208,2022,4,"development",365,"Distinct incident_key per occurrence date.",6208,"nyc_shootings",100,"development","validation"
"2022-12-31",6209,2022,1,"development",365,"Distinct incident_key per occurrence date.",6209,"nyc_shootings",100,"development","validation"
"2023-01-01",6210,2023,2,"test",365,"Distinct incident_key per occurrence date.",6210,"nyc_shootings",100,"test","test"
"2023-01-02",6211,2023,1,"test",365,"Distinct incident_key per occurrence date.",6211,"nyc_shootings",100,"test","test"
"2023-01-03",6212,2023,2,"test",365,"Distinct incident_key per occurrence date.",6212,"nyc_shootings",100,"test","test"
"2023-01-04",6213,2023,4,"test",365,"Distinct incident_key per occurrence date.",6213,"nyc_shootings",100,"test","test"
"2023-01-05",6214,2023,2,"test",365,"Distinct incident_key per occurrence date.",6214,"nyc_shootings",100,"test","test"
"2023-01-06",6215,2023,2,"test",365,"Distinct incident_key per occurrence date.",6215,"nyc_shootings",100,"test","test"
"2023-01-07",6216,2023,2,"test",365,"Distinct incident_key per occurrence date.",6216,"nyc_shootings",100,"test","test"
"2023-01-08",6217,2023,3,"test",365,"Distinct incident_key per occurrence date.",6217,"nyc_shootings",100,"test","test"
"2023-01-09",6218,2023,2,"test",365,"Distinct incident_key per occurrence date.",6218,"nyc_shootings",100,"test","test"
"2023-01-10",6219,2023,3,"test",365,"Distinct incident_key per occurrence date.",6219,"nyc_shootings",100,"test","test"
"2023-01-11",6220,2023,1,"test",365,"Distinct incident_key per occurrence date.",6220,"nyc_shootings",100,"test","test"
"2023-01-12",6221,2023,0,"test",365,"Distinct incident_key per occurrence date.",6221,"nyc_shootings",100,"test","test"
"2023-01-13",6222,2023,2,"test",365,"Distinct incident_key per occurrence date.",6222,"nyc_shootings",100,"test","test"
"2023-01-14",6223,2023,2,"test",365,"Distinct incident_key per occurrence date.",6223,"nyc_shootings",100,"test","test"
"2023-01-15",6224,2023,4,"test",365,"Distinct incident_key per occurrence date.",6224,"nyc_shootings",100,"test","test"
"2023-01-16",6225,2023,2,"test",365,"Distinct incident_key per occurrence date.",6225,"nyc_shootings",100,"test","test"
"2023-01-17",6226,2023,5,"test",365,"Distinct incident_key per occurrence date.",6226,"nyc_shootings",100,"test","test"
"2023-01-18",6227,2023,5,"test",365,"Distinct incident_key per occurrence date.",6227,"nyc_shootings",100,"test","test"
"2023-01-19",6228,2023,3,"test",365,"Distinct incident_key per occurrence date.",6228,"nyc_shootings",100,"test","test"
"2023-01-20",6229,2023,3,"test",365,"Distinct incident_key per occurrence date.",6229,"nyc_shootings",100,"test","test"
"2023-01-21",6230,2023,6,"test",365,"Distinct incident_key per occurrence date.",6230,"nyc_shootings",100,"test","test"
"2023-01-22",6231,2023,1,"test",365,"Distinct incident_key per occurrence date.",6231,"nyc_shootings",100,"test","test"
"2023-01-23",6232,2023,1,"test",365,"Distinct incident_key per occurrence date.",6232,"nyc_shootings",100,"test","test"
"2023-01-24",6233,2023,2,"test",365,"Distinct incident_key per occurrence date.",6233,"nyc_shootings",100,"test","test"
"2023-01-25",6234,2023,0,"test",365,"Distinct incident_key per occurrence date.",6234,"nyc_shootings",100,"test","test"
"2023-01-26",6235,2023,1,"test",365,"Distinct incident_key per occurrence date.",6235,"nyc_shootings",100,"test","test"
"2023-01-27",6236,2023,1,"test",365,"Distinct incident_key per occurrence date.",6236,"nyc_shootings",100,"test","test"
"2023-01-28",6237,2023,2,"test",365,"Distinct incident_key per occurrence date.",6237,"nyc_shootings",100,"test","test"
"2023-01-29",6238,2023,5,"test",365,"Distinct incident_key per occurrence date.",6238,"nyc_shootings",100,"test","test"
"2023-01-30",6239,2023,4,"test",365,"Distinct incident_key per occurrence date.",6239,"nyc_shootings",100,"test","test"
"2023-01-31",6240,2023,1,"test",365,"Distinct incident_key per occurrence date.",6240,"nyc_shootings",100,"test","test"
"2023-02-01",6241,2023,1,"test",365,"Distinct incident_key per occurrence date.",6241,"nyc_shootings",100,"test","test"
"2023-02-02",6242,2023,0,"test",365,"Distinct incident_key per occurrence date.",6242,"nyc_shootings",100,"test","test"
"2023-02-03",6243,2023,1,"test",365,"Distinct incident_key per occurrence date.",6243,"nyc_shootings",100,"test","test"
"2023-02-04",6244,2023,5,"test",365,"Distinct incident_key per occurrence date.",6244,"nyc_shootings",100,"test","test"
"2023-02-05",6245,2023,3,"test",365,"Distinct incident_key per occurrence date.",6245,"nyc_shootings",100,"test","test"
"2023-02-06",6246,2023,2,"test",365,"Distinct incident_key per occurrence date.",6246,"nyc_shootings",100,"test","test"
"2023-02-07",6247,2023,5,"test",365,"Distinct incident_key per occurrence date.",6247,"nyc_shootings",100,"test","test"
"2023-02-08",6248,2023,1,"test",365,"Distinct incident_key per occurrence date.",6248,"nyc_shootings",100,"test","test"
"2023-02-09",6249,2023,3,"test",365,"Distinct incident_key per occurrence date.",6249,"nyc_shootings",100,"test","test"
"2023-02-10",6250,2023,5,"test",365,"Distinct incident_key per occurrence date.",6250,"nyc_shootings",100,"test","test"
"2023-02-11",6251,2023,6,"test",365,"Distinct incident_key per occurrence date.",6251,"nyc_shootings",100,"test","test"
"2023-02-12",6252,2023,3,"test",365,"Distinct incident_key per occurrence date.",6252,"nyc_shootings",100,"test","test"
"2023-02-13",6253,2023,2,"test",365,"Distinct incident_key per occurrence date.",6253,"nyc_shootings",100,"test","test"
"2023-02-14",6254,2023,1,"test",365,"Distinct incident_key per occurrence date.",6254,"nyc_shootings",100,"test","test"
"2023-02-15",6255,2023,5,"test",365,"Distinct incident_key per occurrence date.",6255,"nyc_shootings",100,"test","test"
"2023-02-16",6256,2023,1,"test",365,"Distinct incident_key per occurrence date.",6256,"nyc_shootings",100,"test","test"
"2023-02-17",6257,2023,1,"test",365,"Distinct incident_key per occurrence date.",6257,"nyc_shootings",100,"test","test"
"2023-02-18",6258,2023,3,"test",365,"Distinct incident_key per occurrence date.",6258,"nyc_shootings",100,"test","test"
"2023-02-19",6259,2023,1,"test",365,"Distinct incident_key per occurrence date.",6259,"nyc_shootings",100,"test","test"
"2023-02-20",6260,2023,1,"test",365,"Distinct incident_key per occurrence date.",6260,"nyc_shootings",100,"test","test"
"2023-02-21",6261,2023,0,"test",365,"Distinct incident_key per occurrence date.",6261,"nyc_shootings",100,"test","test"
"2023-02-22",6262,2023,2,"test",365,"Distinct incident_key per occurrence date.",6262,"nyc_shootings",100,"test","test"
"2023-02-23",6263,2023,2,"test",365,"Distinct incident_key per occurrence date.",6263,"nyc_shootings",100,"test","test"
"2023-02-24",6264,2023,0,"test",365,"Distinct incident_key per occurrence date.",6264,"nyc_shootings",100,"test","test"
"2023-02-25",6265,2023,3,"test",365,"Distinct incident_key per occurrence date.",6265,"nyc_shootings",100,"test","test"
"2023-02-26",6266,2023,4,"test",365,"Distinct incident_key per occurrence date.",6266,"nyc_shootings",100,"test","test"
"2023-02-27",6267,2023,1,"test",365,"Distinct incident_key per occurrence date.",6267,"nyc_shootings",100,"test","test"
"2023-02-28",6268,2023,1,"test",365,"Distinct incident_key per occurrence date.",6268,"nyc_shootings",100,"test","test"
"2023-03-01",6269,2023,2,"test",365,"Distinct incident_key per occurrence date.",6269,"nyc_shootings",100,"test","test"
"2023-03-02",6270,2023,0,"test",365,"Distinct incident_key per occurrence date.",6270,"nyc_shootings",100,"test","test"
"2023-03-03",6271,2023,4,"test",365,"Distinct incident_key per occurrence date.",6271,"nyc_shootings",100,"test","test"
"2023-03-04",6272,2023,2,"test",365,"Distinct incident_key per occurrence date.",6272,"nyc_shootings",100,"test","test"
"2023-03-05",6273,2023,3,"test",365,"Distinct incident_key per occurrence date.",6273,"nyc_shootings",100,"test","test"
"2023-03-06",6274,2023,5,"test",365,"Distinct incident_key per occurrence date.",6274,"nyc_shootings",100,"test","test"
"2023-03-07",6275,2023,4,"test",365,"Distinct incident_key per occurrence date.",6275,"nyc_shootings",100,"test","test"
"2023-03-08",6276,2023,1,"test",365,"Distinct incident_key per occurrence date.",6276,"nyc_shootings",100,"test","test"
"2023-03-09",6277,2023,1,"test",365,"Distinct incident_key per occurrence date.",6277,"nyc_shootings",100,"test","test"
"2023-03-10",6278,2023,2,"test",365,"Distinct incident_key per occurrence date.",6278,"nyc_shootings",100,"test","test"
"2023-03-11",6279,2023,2,"test",365,"Distinct incident_key per occurrence date.",6279,"nyc_shootings",100,"test","test"
"2023-03-12",6280,2023,3,"test",365,"Distinct incident_key per occurrence date.",6280,"nyc_shootings",100,"test","test"
"2023-03-13",6281,2023,3,"test",365,"Distinct incident_key per occurrence date.",6281,"nyc_shootings",100,"test","test"
"2023-03-14",6282,2023,5,"test",365,"Distinct incident_key per occurrence date.",6282,"nyc_shootings",100,"test","test"
"2023-03-15",6283,2023,2,"test",365,"Distinct incident_key per occurrence date.",6283,"nyc_shootings",100,"test","test"
"2023-03-16",6284,2023,4,"test",365,"Distinct incident_key per occurrence date.",6284,"nyc_shootings",100,"test","test"
"2023-03-17",6285,2023,1,"test",365,"Distinct incident_key per occurrence date.",6285,"nyc_shootings",100,"test","test"
"2023-03-18",6286,2023,6,"test",365,"Distinct incident_key per occurrence date.",6286,"nyc_shootings",100,"test","test"
"2023-03-19",6287,2023,4,"test",365,"Distinct incident_key per occurrence date.",6287,"nyc_shootings",100,"test","test"
"2023-03-20",6288,2023,5,"test",365,"Distinct incident_key per occurrence date.",6288,"nyc_shootings",100,"test","test"
"2023-03-21",6289,2023,2,"test",365,"Distinct incident_key per occurrence date.",6289,"nyc_shootings",100,"test","test"
"2023-03-22",6290,2023,2,"test",365,"Distinct incident_key per occurrence date.",6290,"nyc_shootings",100,"test","test"
"2023-03-23",6291,2023,2,"test",365,"Distinct incident_key per occurrence date.",6291,"nyc_shootings",100,"test","test"
"2023-03-24",6292,2023,3,"test",365,"Distinct incident_key per occurrence date.",6292,"nyc_shootings",100,"test","test"
"2023-03-25",6293,2023,5,"test",365,"Distinct incident_key per occurrence date.",6293,"nyc_shootings",100,"test","test"
"2023-03-26",6294,2023,1,"test",365,"Distinct incident_key per occurrence date.",6294,"nyc_shootings",100,"test","test"
"2023-03-27",6295,2023,5,"test",365,"Distinct incident_key per occurrence date.",6295,"nyc_shootings",100,"test","test"
"2023-03-28",6296,2023,1,"test",365,"Distinct incident_key per occurrence date.",6296,"nyc_shootings",100,"test","test"
"2023-03-29",6297,2023,0,"test",365,"Distinct incident_key per occurrence date.",6297,"nyc_shootings",100,"test","test"
"2023-03-30",6298,2023,0,"test",365,"Distinct incident_key per occurrence date.",6298,"nyc_shootings",100,"test","test"
"2023-03-31",6299,2023,5,"test",365,"Distinct incident_key per occurrence date.",6299,"nyc_shootings",100,"test","test"
"2023-04-01",6300,2023,6,"test",365,"Distinct incident_key per occurrence date.",6300,"nyc_shootings",100,"test","test"
"2023-04-02",6301,2023,1,"test",365,"Distinct incident_key per occurrence date.",6301,"nyc_shootings",100,"test","test"
"2023-04-03",6302,2023,1,"test",365,"Distinct incident_key per occurrence date.",6302,"nyc_shootings",100,"test","test"
"2023-04-04",6303,2023,2,"test",365,"Distinct incident_key per occurrence date.",6303,"nyc_shootings",100,"test","test"
"2023-04-05",6304,2023,2,"test",365,"Distinct incident_key per occurrence date.",6304,"nyc_shootings",100,"test","test"
"2023-04-06",6305,2023,1,"test",365,"Distinct incident_key per occurrence date.",6305,"nyc_shootings",100,"test","test"
"2023-04-07",6306,2023,1,"test",365,"Distinct incident_key per occurrence date.",6306,"nyc_shootings",100,"test","test"
"2023-04-08",6307,2023,4,"test",365,"Distinct incident_key per occurrence date.",6307,"nyc_shootings",100,"test","test"
"2023-04-09",6308,2023,4,"test",365,"Distinct incident_key per occurrence date.",6308,"nyc_shootings",100,"test","test"
"2023-04-10",6309,2023,3,"test",365,"Distinct incident_key per occurrence date.",6309,"nyc_shootings",100,"test","test"
"2023-04-11",6310,2023,3,"test",365,"Distinct incident_key per occurrence date.",6310,"nyc_shootings",100,"test","test"
"2023-04-12",6311,2023,2,"test",365,"Distinct incident_key per occurrence date.",6311,"nyc_shootings",100,"test","test"
"2023-04-13",6312,2023,6,"test",365,"Distinct incident_key per occurrence date.",6312,"nyc_shootings",100,"test","test"
"2023-04-14",6313,2023,4,"test",365,"Distinct incident_key per occurrence date.",6313,"nyc_shootings",100,"test","test"
"2023-04-15",6314,2023,6,"test",365,"Distinct incident_key per occurrence date.",6314,"nyc_shootings",100,"test","test"
"2023-04-16",6315,2023,1,"test",365,"Distinct incident_key per occurrence date.",6315,"nyc_shootings",100,"test","test"
"2023-04-17",6316,2023,6,"test",365,"Distinct incident_key per occurrence date.",6316,"nyc_shootings",100,"test","test"
"2023-04-18",6317,2023,2,"test",365,"Distinct incident_key per occurrence date.",6317,"nyc_shootings",100,"test","test"
"2023-04-19",6318,2023,0,"test",365,"Distinct incident_key per occurrence date.",6318,"nyc_shootings",100,"test","test"
"2023-04-20",6319,2023,0,"test",365,"Distinct incident_key per occurrence date.",6319,"nyc_shootings",100,"test","test"
"2023-04-21",6320,2023,2,"test",365,"Distinct incident_key per occurrence date.",6320,"nyc_shootings",100,"test","test"
"2023-04-22",6321,2023,1,"test",365,"Distinct incident_key per occurrence date.",6321,"nyc_shootings",100,"test","test"
"2023-04-23",6322,2023,1,"test",365,"Distinct incident_key per occurrence date.",6322,"nyc_shootings",100,"test","test"
"2023-04-24",6323,2023,3,"test",365,"Distinct incident_key per occurrence date.",6323,"nyc_shootings",100,"test","test"
"2023-04-25",6324,2023,3,"test",365,"Distinct incident_key per occurrence date.",6324,"nyc_shootings",100,"test","test"
"2023-04-26",6325,2023,2,"test",365,"Distinct incident_key per occurrence date.",6325,"nyc_shootings",100,"test","test"
"2023-04-27",6326,2023,1,"test",365,"Distinct incident_key per occurrence date.",6326,"nyc_shootings",100,"test","test"
"2023-04-28",6327,2023,0,"test",365,"Distinct incident_key per occurrence date.",6327,"nyc_shootings",100,"test","test"
"2023-04-29",6328,2023,3,"test",365,"Distinct incident_key per occurrence date.",6328,"nyc_shootings",100,"test","test"
"2023-04-30",6329,2023,0,"test",365,"Distinct incident_key per occurrence date.",6329,"nyc_shootings",100,"test","test"
"2023-05-01",6330,2023,2,"test",365,"Distinct incident_key per occurrence date.",6330,"nyc_shootings",100,"test","test"
"2023-05-02",6331,2023,1,"test",365,"Distinct incident_key per occurrence date.",6331,"nyc_shootings",100,"test","test"
"2023-05-03",6332,2023,1,"test",365,"Distinct incident_key per occurrence date.",6332,"nyc_shootings",100,"test","test"
"2023-05-04",6333,2023,0,"test",365,"Distinct incident_key per occurrence date.",6333,"nyc_shootings",100,"test","test"
"2023-05-05",6334,2023,6,"test",365,"Distinct incident_key per occurrence date.",6334,"nyc_shootings",100,"test","test"
"2023-05-06",6335,2023,8,"test",365,"Distinct incident_key per occurrence date.",6335,"nyc_shootings",100,"test","test"
"2023-05-07",6336,2023,3,"test",365,"Distinct incident_key per occurrence date.",6336,"nyc_shootings",100,"test","test"
"2023-05-08",6337,2023,1,"test",365,"Distinct incident_key per occurrence date.",6337,"nyc_shootings",100,"test","test"
"2023-05-09",6338,2023,1,"test",365,"Distinct incident_key per occurrence date.",6338,"nyc_shootings",100,"test","test"
"2023-05-10",6339,2023,2,"test",365,"Distinct incident_key per occurrence date.",6339,"nyc_shootings",100,"test","test"
"2023-05-11",6340,2023,2,"test",365,"Distinct incident_key per occurrence date.",6340,"nyc_shootings",100,"test","test"
"2023-05-12",6341,2023,5,"test",365,"Distinct incident_key per occurrence date.",6341,"nyc_shootings",100,"test","test"
"2023-05-13",6342,2023,8,"test",365,"Distinct incident_key per occurrence date.",6342,"nyc_shootings",100,"test","test"
"2023-05-14",6343,2023,2,"test",365,"Distinct incident_key per occurrence date.",6343,"nyc_shootings",100,"test","test"
"2023-05-15",6344,2023,5,"test",365,"Distinct incident_key per occurrence date.",6344,"nyc_shootings",100,"test","test"
"2023-05-16",6345,2023,1,"test",365,"Distinct incident_key per occurrence date.",6345,"nyc_shootings",100,"test","test"
"2023-05-17",6346,2023,4,"test",365,"Distinct incident_key per occurrence date.",6346,"nyc_shootings",100,"test","test"
"2023-05-18",6347,2023,1,"test",365,"Distinct incident_key per occurrence date.",6347,"nyc_shootings",100,"test","test"
"2023-05-19",6348,2023,3,"test",365,"Distinct incident_key per occurrence date.",6348,"nyc_shootings",100,"test","test"
"2023-05-20",6349,2023,2,"test",365,"Distinct incident_key per occurrence date.",6349,"nyc_shootings",100,"test","test"
"2023-05-21",6350,2023,1,"test",365,"Distinct incident_key per occurrence date.",6350,"nyc_shootings",100,"test","test"
"2023-05-22",6351,2023,3,"test",365,"Distinct incident_key per occurrence date.",6351,"nyc_shootings",100,"test","test"
"2023-05-23",6352,2023,3,"test",365,"Distinct incident_key per occurrence date.",6352,"nyc_shootings",100,"test","test"
"2023-05-24",6353,2023,2,"test",365,"Distinct incident_key per occurrence date.",6353,"nyc_shootings",100,"test","test"
"2023-05-25",6354,2023,2,"test",365,"Distinct incident_key per occurrence date.",6354,"nyc_shootings",100,"test","test"
"2023-05-26",6355,2023,1,"test",365,"Distinct incident_key per occurrence date.",6355,"nyc_shootings",100,"test","test"
"2023-05-27",6356,2023,4,"test",365,"Distinct incident_key per occurrence date.",6356,"nyc_shootings",100,"test","test"
"2023-05-28",6357,2023,6,"test",365,"Distinct incident_key per occurrence date.",6357,"nyc_shootings",100,"test","test"
"2023-05-29",6358,2023,2,"test",365,"Distinct incident_key per occurrence date.",6358,"nyc_shootings",100,"test","test"
"2023-05-30",6359,2023,0,"test",365,"Distinct incident_key per occurrence date.",6359,"nyc_shootings",100,"test","test"
"2023-05-31",6360,2023,3,"test",365,"Distinct incident_key per occurrence date.",6360,"nyc_shootings",100,"test","test"
"2023-06-01",6361,2023,4,"test",365,"Distinct incident_key per occurrence date.",6361,"nyc_shootings",100,"test","test"
"2023-06-02",6362,2023,5,"test",365,"Distinct incident_key per occurrence date.",6362,"nyc_shootings",100,"test","test"
"2023-06-03",6363,2023,4,"test",365,"Distinct incident_key per occurrence date.",6363,"nyc_shootings",100,"test","test"
"2023-06-04",6364,2023,6,"test",365,"Distinct incident_key per occurrence date.",6364,"nyc_shootings",100,"test","test"
"2023-06-05",6365,2023,0,"test",365,"Distinct incident_key per occurrence date.",6365,"nyc_shootings",100,"test","test"
"2023-06-06",6366,2023,0,"test",365,"Distinct incident_key per occurrence date.",6366,"nyc_shootings",100,"test","test"
