date,calendar_index,year,count,split,period,count_method,index,dataset,D_max,final_split,neural_split
1976-02-12,2926,1976,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2926,RAND_terrorism,100,development,train
1976-02-13,2927,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2927,RAND_terrorism,100,development,train
1976-02-14,2928,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2928,RAND_terrorism,100,development,train
1976-02-15,2929,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2929,RAND_terrorism,100,development,train
1976-02-16,2930,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2930,RAND_terrorism,100,development,train
1976-02-17,2931,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2931,RAND_terrorism,100,development,train
1976-02-18,2932,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2932,RAND_terrorism,100,development,train
1976-02-19,2933,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2933,RAND_terrorism,100,development,train
1976-02-20,2934,1976,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2934,RAND_terrorism,100,development,train
1976-02-21,2935,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2935,RAND_terrorism,100,development,train
1976-02-22,2936,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2936,RAND_terrorism,100,development,train
1976-02-23,2937,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2937,RAND_terrorism,100,development,train
1976-02-24,2938,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2938,RAND_terrorism,100,development,train
1976-02-25,2939,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2939,RAND_terrorism,100,development,train
1976-02-26,2940,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2940,RAND_terrorism,100,development,train
1976-02-27,2941,1976,4,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2941,RAND_terrorism,100,development,train
1976-02-28,2942,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2942,RAND_terrorism,100,development,train
1976-02-29,2943,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2943,RAND_terrorism,100,development,train
1976-03-01,2944,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2944,RAND_terrorism,100,development,train
1976-03-02,2945,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2945,RAND_terrorism,100,development,train
1976-03-03,2946,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2946,RAND_terrorism,100,development,train
1976-03-04,2947,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2947,RAND_terrorism,100,development,train
1976-03-05,2948,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2948,RAND_terrorism,100,development,train
1976-03-06,2949,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2949,RAND_terrorism,100,development,train
1976-03-07,2950,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2950,RAND_terrorism,100,development,train
1976-03-08,2951,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2951,RAND_terrorism,100,development,train
1976-03-09,2952,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2952,RAND_terrorism,100,development,train
1976-03-10,2953,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2953,RAND_terrorism,100,development,train
1976-03-11,2954,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2954,RAND_terrorism,100,development,train
1976-03-12,2955,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2955,RAND_terrorism,100,development,train
1976-03-13,2956,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2956,RAND_terrorism,100,development,train
1976-03-14,2957,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2957,RAND_terrorism,100,development,train
1976-03-15,2958,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2958,RAND_terrorism,100,development,train
1976-03-16,2959,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2959,RAND_terrorism,100,development,train
1976-03-17,2960,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2960,RAND_terrorism,100,development,train
1976-03-18,2961,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2961,RAND_terrorism,100,development,train
1976-03-19,2962,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2962,RAND_terrorism,100,development,train
1976-03-20,2963,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2963,RAND_terrorism,100,development,train
1976-03-21,2964,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2964,RAND_terrorism,100,development,train
1976-03-22,2965,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2965,RAND_terrorism,100,development,train
1976-03-23,2966,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2966,RAND_terrorism,100,development,train
1976-03-24,2967,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2967,RAND_terrorism,100,development,train
1976-03-25,2968,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2968,RAND_terrorism,100,development,train
1976-03-26,2969,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2969,RAND_terrorism,100,development,train
1976-03-27,2970,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2970,RAND_terrorism,100,development,train
1976-03-28,2971,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2971,RAND_terrorism,100,development,train
1976-03-29,2972,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2972,RAND_terrorism,100,development,train
1976-03-30,2973,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2973,RAND_terrorism,100,development,train
1976-03-31,2974,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2974,RAND_terrorism,100,development,train
1976-04-01,2975,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2975,RAND_terrorism,100,development,train
1976-04-02,2976,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2976,RAND_terrorism,100,development,train
1976-04-03,2977,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2977,RAND_terrorism,100,development,train
1976-04-04,2978,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2978,RAND_terrorism,100,development,train
1976-04-05,2979,1976,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2979,RAND_terrorism,100,development,train
1976-04-06,2980,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2980,RAND_terrorism,100,development,train
1976-04-07,2981,1976,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2981,RAND_terrorism,100,development,train
1976-04-08,2982,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2982,RAND_terrorism,100,development,train
1976-04-09,2983,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2983,RAND_terrorism,100,development,train
1976-04-10,2984,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2984,RAND_terrorism,100,development,train
1976-04-11,2985,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2985,RAND_terrorism,100,development,train
1976-04-12,2986,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2986,RAND_terrorism,100,development,train
1976-04-13,2987,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2987,RAND_terrorism,100,development,train
1976-04-14,2988,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2988,RAND_terrorism,100,development,train
1976-04-15,2989,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2989,RAND_terrorism,100,development,train
1976-04-16,2990,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2990,RAND_terrorism,100,development,train
1976-04-17,2991,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2991,RAND_terrorism,100,development,train
1976-04-18,2992,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2992,RAND_terrorism,100,development,train
1976-04-19,2993,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2993,RAND_terrorism,100,development,train
1976-04-20,2994,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2994,RAND_terrorism,100,development,train
1976-04-21,2995,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2995,RAND_terrorism,100,development,train
1976-04-22,2996,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2996,RAND_terrorism,100,development,train
1976-04-23,2997,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2997,RAND_terrorism,100,development,train
1976-04-24,2998,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2998,RAND_terrorism,100,development,train
1976-04-25,2999,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,2999,RAND_terrorism,100,development,train
1976-04-26,3000,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3000,RAND_terrorism,100,development,train
1976-04-27,3001,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3001,RAND_terrorism,100,development,train
1976-04-28,3002,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3002,RAND_terrorism,100,development,train
1976-04-29,3003,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3003,RAND_terrorism,100,development,train
1976-04-30,3004,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3004,RAND_terrorism,100,development,train
1976-05-01,3005,1976,5,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3005,RAND_terrorism,100,development,train
1976-05-02,3006,1976,6,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3006,RAND_terrorism,100,development,train
1976-05-03,3007,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3007,RAND_terrorism,100,development,train
1976-05-04,3008,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3008,RAND_terrorism,100,development,train
1976-05-05,3009,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3009,RAND_terrorism,100,development,train
1976-05-06,3010,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3010,RAND_terrorism,100,development,train
1976-05-07,3011,1976,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3011,RAND_terrorism,100,development,train
1976-05-08,3012,1976,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3012,RAND_terrorism,100,development,train
1976-05-09,3013,1976,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3013,RAND_terrorism,100,development,train
1976-05-10,3014,1976,4,development,365,Distinct RAND incident rows per occurrence date (worldwide).,3014,RAND_terrorism,100,development,train
